10.8628	0.383384
28.3373	0.752274
20.4695	0.597894
12.4499	0.417958
15	0.475092
23.7487	0.666927
1	0.202562
3	0.233467
18.2209	0.548005
13.9284	0.450915
12.7279	0.424109
6.16441	0.288715
5.47723	0.276077
7.87401	0.321591
7.48331	0.313904
6.48074	0.294646
8.24621	0.329005
12.3693	0.41618
15.3948	0.484035
12.8452	0.426711
15.2971	0.48182
12.2474	0.413495
3	0.233467
1.73205	0.213507
1.41421	0.208703
3.16228	0.236113
5.38516	0.274411
9.05539	0.345416
13.3041	0.43693
14	0.452525
3.60555	0.243446
7.48331	0.313904
6.48074	0.294646
8.3666	0.331422
12.2474	0.413495
7.34847	0.311274
12.3693	0.41618
4.12311	0.252202
4.24264	0.254253
6.7082	0.298955
2.23607	0.221289
7.87401	0.321591
7.61577	0.316499
11.4455	0.395962
17.0294	0.521106
18.0555	0.544284
19.6723	0.580383
7.28011	0.309946
13.0767	0.431858
25.2587	0.696643
14.2478	0.458103
11.0454	0.387309
14.1421	0.455723
8.12404	0.326562
29.4788	0.771074
14.3527	0.460467
7.34847	0.311274
19.105	0.567793
12.0416	0.408971
14.2478	0.458103
26.5895	0.721547
25.4951	0.701159
5.74456	0.280953
8.06226	0.32533
18.6815	0.558339
9.21954	0.348793
13.3417	0.437768
3.74166	0.245729
10.8167	0.382395
11.4455	0.395962
8.30662	0.330216
11.7473	0.402532
3.74166	0.245729
7.28011	0.309946
8.48528	0.333813
4.47214	0.258223
7.07107	0.305903
14.6287	0.466697
5.74456	0.280953
5.91608	0.284109
16.1245	0.500587
13.9284	0.450915
9.79796	0.36081
8.77496	0.339685
8.7178	0.338522
14.2829	0.458892
19.4422	0.575289
8.3666	0.331422
5.47723	0.276077
11.5758	0.398794
10.6771	0.379408
21.7945	0.626435
17.0294	0.521106
12.083	0.409881
22.0227	0.63127
25.9808	0.710312
51.4782	0.961248
25.318	0.69778
61.6198	0.984195
37.3497	0.873111
11.4455	0.395962
52.1824	0.96356
13.0767	0.431858
4.89898	0.265713
8.30662	0.330216
12.8841	0.427575
5	0.267505
11.225	0.391184
1.73205	0.213507
6.78233	0.300367
13.1909	0.434403
9.21954	0.348793
13.4907	0.441101
15.843	0.494199
9.27362	0.349908
4.12311	0.252202
3	0.233467
15.8114	0.493482
8.544	0.334999
12.0416	0.408971
9.43398	0.353226
9.69536	0.358665
13.0767	0.431858
5.09902	0.26927
14.1774	0.456518
8.30662	0.330216
19.9499	0.586507
11.0905	0.388282
12.3693	0.41618
20.7123	0.603181
16.5529	0.510306
7.28011	0.309946
21.0238	0.609927
8.30662	0.330216
3.31662	0.238649
5.19615	0.271008
9.48683	0.354323
10.198	0.369225
33.3017	0.826546
6.08276	0.287195
5.74456	0.280953
5.19615	0.271008
10.2956	0.371291
6.40312	0.293184
2.44949	0.224645
7.07107	0.305903
6.63325	0.297531
5	0.267505
11.4018	0.395012
5.74456	0.280953
3.16228	0.236113
15.8114	0.493482
3	0.233467
8.3666	0.331422
12.083	0.409881
7.28011	0.309946
14.2829	0.458892
6.55744	0.296095
10.3441	0.372318
25.318	0.69778
12.53	0.419727
27.5318	0.738401
27.5136	0.738082
14.7986	0.470537
22.8254	0.64806
8.77496	0.339685
4.89898	0.265713
10.2956	0.371291
8.77496	0.339685
7.28011	0.309946
7.68115	0.317784
8.77496	0.339685
6.7082	0.298955
7.87401	0.321591
14.2478	0.458103
11.0454	0.387309
5.09902	0.26927
10.7703	0.381402
10.198	0.369225
4.69042	0.262036
9.53939	0.355415
8.77496	0.339685
7.07107	0.305903
11.5758	0.398794
5.83095	0.28254
8.544	0.334999
2.44949	0.224645
2.44949	0.224645
11.4455	0.395962
5.47723	0.276077
6.08276	0.287195
5.09902	0.26927
4.47214	0.258223
10.0995	0.367145
1.41421	0.208703
8.60233	0.336179
3.16228	0.236113
9.27362	0.349908
37.8153	0.87772
55.4797	0.972728
58.6089	0.979331
88.6848	0.998625
59.6322	0.98113
172.56	0.999999
129.835	0.999967
42.1545	0.914106
5.09902	0.26927
8.544	0.334999
5	0.267505
13.1909	0.434403
4.3589	0.256259
5.83095	0.28254
7.2111	0.308608
10.198	0.369225
4.12311	0.252202
1.41421	0.208703
8.12404	0.326562
5.83095	0.28254
11.4018	0.395012
10.6301	0.378405
4.12311	0.252202
16.1245	0.500587
9	0.344281
9.27362	0.349908
3.31662	0.238649
7.14143	0.30726
4.58258	0.260148
10.247	0.37026
8.12404	0.326562
11.225	0.391184
26.9444	0.727973
10.3441	0.372318
13.9284	0.450915
19.8746	0.584848
22.9783	0.651217
5.74456	0.280953
16.3401	0.505479
21.9545	0.629828
21.6795	0.62399
19.8997	0.585402
28.0357	0.747138
41.1096	0.906362
27.074	0.730295
65.8787	0.989207
16.0624	0.499177
22.561	0.642568
23.3666	0.65918
25.2389	0.696263
44.7437	0.930851
11.8743	0.405307
33.8378	0.833413
21	0.609413
3.74166	0.245729
2.23607	0.221289
2.44949	0.224645
9.89949	0.362938
12.8452	0.426711
12.083	0.409881
32.3419	0.813701
11.4455	0.395962
23.7487	0.666927
37.5366	0.874979
100.623	0.999534
72.643	0.99413
77.1557	0.996095
74.6056	0.995083
20.025	0.588158
90.2164	0.998803
36.8375	0.86787
26.4953	0.719826
8.30662	0.330216
16.0312	0.49847
18	0.543035
13.4536	0.440271
11.0454	0.387309
41.1947	0.907015
34.9142	0.846538
43.2204	0.921403
43.7035	0.924521
12.083	0.409881
21.4709	0.619538
14.8661	0.472062
18.0555	0.544284
14.8997	0.472822
15.6844	0.490601
30.8221	0.791881
23.7908	0.667774
29.3939	0.76971
43.1045	0.920639
15.1327	0.478097
14.1774	0.456518
63.3482	0.986459
43.0116	0.92002
53.0094	0.966106
5.47723	0.276077
35.1852	0.849706
36.4829	0.864136
23.3666	0.65918
16.5529	0.510306
33.6155	0.830592
17.6918	0.536086
3.16228	0.236113
1.73205	0.213507
3	0.233467
9.27362	0.349908
2.82843	0.230692
8.77496	0.339685
6	0.28566
7.87401	0.321591
9.43398	0.353226
47.392	0.944809
4.3589	0.256259
8.66025	0.337353
69.1303	0.991943
19.5192	0.576995
72.2842	0.993937
14.7309	0.469006
36.4555	0.863843
9.16515	0.347672
3.16228	0.236113
11.7898	0.40346
19.8746	0.584848
20	0.587608
10.8167	0.382395
10.8167	0.382395
16.0312	0.49847
8.66025	0.337353
6.9282	0.303156
18.8149	0.561321
8.83176	0.340842
10.6301	0.378405
9.11043	0.346547
9.48683	0.354323
3.31662	0.238649
52.0577	0.96316
24.5357	0.6826
18.6279	0.557139
36.8917	0.868434
28.3019	0.751676
18.2757	0.549236
8.3666	0.331422
33.4365	0.828294
6.48074	0.294646
5.38516	0.274411
19.3391	0.573
17.5214	0.532238
16.6132	0.511674
7.68115	0.317784
6	0.28566
15	0.475092
7.61577	0.316499
10.6771	0.379408
6.78233	0.300367
7.07107	0.305903
5.83095	0.28254
10.8628	0.383384
12.3288	0.415287
7.34847	0.311274
15.3948	0.484035
6.48074	0.294646
7.14143	0.30726
13.4907	0.441101
8.48528	0.333813
6.55744	0.296095
12.0416	0.408971
6.9282	0.303156
8.06226	0.32533
14.6969	0.468238
11.5758	0.398794
15.2643	0.481078
17.2916	0.527042
12.1244	0.410788
11.5758	0.398794
14.0357	0.453327
3.31662	0.238649
7.68115	0.317784
6	0.28566
13.4907	0.441101
12.7279	0.424109
4	0.250101
13.1909	0.434403
3.60555	0.243446
6.7082	0.298955
8.12404	0.326562
9.16515	0.347672
7.34847	0.311274
4.89898	0.265713
14.4914	0.463595
6.78233	0.300367
5.38516	0.274411
9.27362	0.349908
10.4881	0.375377
12.2066	0.412595
9.27362	0.349908
1.41421	0.208703
8.77496	0.339685
5	0.267505
12.8062	0.425846
13.1909	0.434403
10.6301	0.378405
8.24621	0.329005
7.28011	0.309946
16.5831	0.510991
4.24264	0.254253
14.3178	0.45968
9.38083	0.352125
19.105	0.567793
17.2337	0.525731
8.06226	0.32533
8.7178	0.338522
15.5242	0.486968
17.3781	0.528999
20.0499	0.588706
13.0767	0.431858
6.32456	0.291709
8.06226	0.32533
6.78233	0.300367
14.1774	0.456518
10.4881	0.375377
9.94987	0.363995
8.18535	0.327787
7.48331	0.313904
7.87401	0.321591
18.412	0.552297
15.1658	0.478845
12.6886	0.423237
15	0.475092
9	0.344281
9.38083	0.352125
21.1187	0.611975
4.12311	0.252202
2.23607	0.221289
8.60233	0.336179
3.74166	0.245729
3.4641	0.24109
4	0.250101
11.8743	0.405307
3.74166	0.245729
5.91608	0.284109
11.5758	0.398794
17.9444	0.541781
5.91608	0.284109
36.7967	0.867446
22.5167	0.641642
19.2614	0.571273
34.5977	0.842769
6.7082	0.298955
9.43398	0.353226
9.27362	0.349908
9.27362	0.349908
10.0499	0.366099
5.19615	0.271008
11.4455	0.395962
16.1245	0.500587
9.89949	0.362938
8.24621	0.329005
2.23607	0.221289
8.18535	0.327787
10.8167	0.382395
6.78233	0.300367
8.30662	0.330216
6.16441	0.288715
4.89898	0.265713
9.48683	0.354323
10.4403	0.374361
10.0499	0.366099
13.1909	0.434403
2.44949	0.224645
11.4018	0.395012
5.74456	0.280953
12.3693	0.41618
23.4521	0.66092
13	0.430151
11.7047	0.401602
16.1555	0.50129
20.025	0.588158
2.44949	0.224645
15	0.475092
9.11043	0.346547
8.06226	0.32533
9.64365	0.357586
8.30662	0.330216
8.12404	0.326562
12.2066	0.412595
8.3666	0.331422
10.198	0.369225
8.06226	0.32533
14.0712	0.454127
5	0.267505
5.19615	0.271008
9.43398	0.353226
8.12404	0.326562
8.06226	0.32533
14.3527	0.460467
8.60233	0.336179
9.48683	0.354323
12.8062	0.425846
7.14143	0.30726
8.94427	0.34314
6.40312	0.293184
7.14143	0.30726
8.06226	0.32533
9.43398	0.353226
22.561	0.642568
18.7083	0.558937
19.9249	0.585955
22.0227	0.63127
8.60233	0.336179
22.4499	0.640249
12.7279	0.424109
11.5758	0.398794
8.94427	0.34314
7.87401	0.321591
9	0.344281
9.43398	0.353226
8.544	0.334999
10.3441	0.372318
6.08276	0.287195
4.12311	0.252202
17.1172	0.523095
4.47214	0.258223
5.38516	0.274411
9.38083	0.352125
5.47723	0.276077
8.77496	0.339685
5.47723	0.276077
8.06226	0.32533
10.8167	0.382395
4.69042	0.262036
8.60233	0.336179
6.32456	0.291709
11.3578	0.39406
12.9615	0.429294
5	0.267505
20.4939	0.598426
5.19615	0.271008
11.5758	0.398794
2.44949	0.224645
7.07107	0.305903
14.5602	0.465149
6.78233	0.300367
4	0.250101
10.0499	0.366099
12.2066	0.412595
9	0.344281
10.3441	0.372318
5.09902	0.26927
5.38516	0.274411
8.06226	0.32533
4.69042	0.262036
9.48683	0.354323
5.91608	0.284109
9.43398	0.353226
11.3578	0.39406
3.74166	0.245729
17.0294	0.521106
5.38516	0.274411
2.82843	0.230692
6.16441	0.288715
11.0454	0.387309
9.27362	0.349908
15.748	0.492045
9.27362	0.349908
10.4403	0.374361
15.3623	0.483298
17	0.52044
34.3802	0.840136
12.2474	0.413495
5.91608	0.284109
8.77496	0.339685
8.77496	0.339685
4.24264	0.254253
12.3288	0.415287
23.1084	0.653896
13.0384	0.431006
12.083	0.409881
34.4674	0.841195
11.225	0.391184
12.4097	0.41707
10.6301	0.378405
10.0995	0.367145
4.12311	0.252202
55.8391	0.97358
33.4963	0.829064
31.6386	0.80383
42.8369	0.918846
45	0.932333
20.8806	0.606831
28.8097	0.760178
40.1622	0.898804
9.84886	0.361876
25.02	0.692046
8.24621	0.329005
10.7238	0.380407
14.7309	0.469006
28.9482	0.762463
11.4891	0.396909
11.5758	0.398794
17.5214	0.532238
10.8167	0.382395
6.78233	0.300367
13.4536	0.440271
14.4568	0.462816
15.2971	0.48182
14.4568	0.462816
13.6015	0.44358
18.9209	0.563689
12.3693	0.41618
10.2956	0.371291
9.79796	0.36081
17.2916	0.527042
16.4317	0.507556
10.0995	0.367145
12.1244	0.410788
8.06226	0.32533
4.58258	0.260148
9.48683	0.354323
10.198	0.369225
13.5647	0.442756
14.5602	0.465149
6.48074	0.294646
5.19615	0.271008
15.5242	0.486968
2	0.217619
14.3527	0.460467
9.27362	0.349908
10.2956	0.371291
10.7238	0.380407
14.4568	0.462816
7.48331	0.313904
32.311	0.813275
37.3898	0.873514
29.0689	0.76444
19.8242	0.583737
12.8841	0.427575
5.74456	0.280953
6.16441	0.288715
7	0.304535
17.0294	0.521106
3.60555	0.243446
2.44949	0.224645
8.30662	0.330216
2.44949	0.224645
11.8743	0.405307
18.2757	0.549236
7.14143	0.30726
35.5246	0.853598
24.6779	0.68539
15.5563	0.487697
38.7169	0.886234
7.2111	0.308608
17.4929	0.531592
15.0665	0.476598
50.951	0.959426
4.58258	0.260148
7.87401	0.321591
6.7082	0.298955
17.2337	0.525731
17.1172	0.523095
29.0689	0.76444
18.6279	0.557139
22.7156	0.645784
38.704	0.886116
21.2838	0.615527
14.5602	0.465149
6.40312	0.293184
13.4536	0.440271
11.0454	0.387309
12.8841	0.427575
9.27362	0.349908
16.1245	0.500587
18.7883	0.560727
14.6969	0.468238
13.3791	0.438604
17.1172	0.523095
8.83176	0.340842
15.3948	0.484035
5.09902	0.26927
6.7082	0.298955
3.60555	0.243446
6.78233	0.300367
13.0384	0.431006
6.78233	0.300367
3.74166	0.245729
3.60555	0.243446
3	0.233467
10.7703	0.381402
13.9284	0.450915
7.81025	0.32033
21.5639	0.621524
14.5602	0.465149
7.87401	0.321591
8.66025	0.337353
6.7082	0.298955
6.40312	0.293184
10.3923	0.373341
9.11043	0.346547
7.81025	0.32033
5.09902	0.26927
10.6771	0.379408
7.14143	0.30726
8.30662	0.330216
11.0454	0.387309
7.68115	0.317784
12.4097	0.41707
12.4499	0.417958
13.0384	0.431006
13.7477	0.446859
9.27362	0.349908
13.9284	0.450915
10.4403	0.374361
2.23607	0.221289
1.73205	0.213507
5.38516	0.274411
1.73205	0.213507
5.91608	0.284109
6.16441	0.288715
10.247	0.37026
13.7477	0.446859
9.43398	0.353226
10.4403	0.374361
12.1655	0.411693
17.72	0.536723
10.3441	0.372318
6.32456	0.291709
8.60233	0.336179
9.69536	0.358665
15.3297	0.48256
11.0454	0.387309
15.0333	0.475846
12.1655	0.411693
11.4455	0.395962
10.4403	0.374361
8.60233	0.336179
9.64365	0.357586
15.4272	0.48477
9.27362	0.349908
4.3589	0.256259
7.28011	0.309946
12.4097	0.41707
7.54983	0.315206
12.3288	0.415287
10.6771	0.379408
8.83176	0.340842
9.27362	0.349908
13.4536	0.440271
17.2627	0.526387
9.43398	0.353226
19.3391	0.573
22.2036	0.635083
19.8242	0.583737
12.083	0.409881
9.89949	0.362938
18.412	0.552297
34.1028	0.836725
17.72	0.536723
43.5431	0.923499
48.5592	0.95008
64.0312	0.987262
60.5723	0.982646
19.6214	0.579258
71.9097	0.993728
40.3733	0.900534
63.7574	0.986946
21.095	0.611464
32.8177	0.820158
2	0.217619
7	0.304535
3	0.233467
10	0.365049
11	0.386332
10	0.365049
9	0.344281
5	0.267505
7.87401	0.321591
8.3666	0.331422
5.09902	0.26927
11.5758	0.398794
8.3666	0.331422
3.74166	0.245729
6.48074	0.294646
9.27362	0.349908
20.4695	0.597894
20.025	0.588158
5.47723	0.276077
15	0.475092
19.7231	0.581505
25.9615	0.709953
15.6205	0.489152
13.1909	0.434403
5	0.267505
7.14143	0.30726
14.4914	0.463595
10.6301	0.378405
16.1555	0.50129
8.24621	0.329005
14.7986	0.470537
3	0.233467
10.4881	0.375377
8.60233	0.336179
8.30662	0.330216
2.23607	0.221289
5.38516	0.274411
11.225	0.391184
2.23607	0.221289
9.84886	0.361876
8.12404	0.326562
4.12311	0.252202
13.2665	0.43609
13.6382	0.444403
3.60555	0.243446
20.0998	0.5898
14.4222	0.462034
6.16441	0.288715
5.09902	0.26927
12.2066	0.412595
3.31662	0.238649
12.4499	0.417958
10.3441	0.372318
7	0.304535
8.06226	0.32533
9.48683	0.354323
10.247	0.37026
8.60233	0.336179
8.3666	0.331422
15.1658	0.478845
15.2315	0.480335
14.8997	0.472822
11.225	0.391184
11.225	0.391184
5.09902	0.26927
9	0.344281
3.74166	0.245729
9.48683	0.354323
15.9374	0.496341
9.89949	0.362938
16.4012	0.506865
9.16515	0.347672
3.4641	0.24109
13.1909	0.434403
10.6301	0.378405
7.48331	0.313904
16.4012	0.506865
11.5758	0.398794
11.7473	0.402532
13.4907	0.441101
16.6733	0.513036
7.87401	0.321591
7.34847	0.311274
6.16441	0.288715
8.12404	0.326562
7	0.304535
8.60233	0.336179
13.3791	0.438604
10.4881	0.375377
11.1803	0.39022
7.07107	0.305903
4.12311	0.252202
7.28011	0.309946
3	0.233467
3.31662	0.238649
4.58258	0.260148
11.8743	0.405307
12.2066	0.412595
9.84886	0.361876
21.2368	0.614516
17.9165	0.541153
7.34847	0.311274
19.6469	0.579821
7.61577	0.316499
6.32456	0.291709
5	0.267505
8.60233	0.336179
11.0454	0.387309
9.48683	0.354323
10.4881	0.375377
4.24264	0.254253
6.7082	0.298955
13	0.430151
4.58258	0.260148
11.7898	0.40346
10.0499	0.366099
15.843	0.494199
12.8062	0.425846
11.4455	0.395962
7.34847	0.311274
2.82843	0.230692
10.4881	0.375377
8.60233	0.336179
2.23607	0.221289
11.4455	0.395962
3.16228	0.236113
4.47214	0.258223
11.225	0.391184
14.3527	0.460467
27.6586	0.740618
39.064	0.889372
16.9115	0.518436
16.3707	0.506172
9	0.344281
16.4012	0.506865
12.2066	0.412595
8.12404	0.326562
6.40312	0.293184
1.73205	0.213507
9.84886	0.361876
6.78233	0.300367
5.91608	0.284109
5.74456	0.280953
7.34847	0.311274
30.6757	0.789683
3.74166	0.245729
11	0.386332
14.7309	0.469006
22.8035	0.647606
22.4499	0.640249
20.9045	0.607349
27.4955	0.737763
7.28011	0.309946
6.16441	0.288715
3.31662	0.238649
9.84886	0.361876
15.0333	0.475846
6.48074	0.294646
13.0767	0.431858
9.16515	0.347672
11.5758	0.398794
10.7703	0.381402
6.7082	0.298955
17.4929	0.531592
7.54983	0.315206
15	0.475092
4.58258	0.260148
13.9642	0.451721
4.3589	0.256259
3.16228	0.236113
4.58258	0.260148
5.09902	0.26927
5.74456	0.280953
1	0.202562
8.12404	0.326562
6.55744	0.296095
9.48683	0.354323
11.1803	0.39022
5.38516	0.274411
16.6733	0.513036
19.799	0.58318
13.7477	0.446859
23.2809	0.65743
18.7083	0.558937
9.48683	0.354323
13.1909	0.434403
17.3781	0.528999
11	0.386332
8.83176	0.340842
9	0.344281
9	0.344281
16.1555	0.50129
31.1609	0.796903
22.7376	0.646241
5.47723	0.276077
18.3848	0.551687
18.3576	0.551076
17.8326	0.539261
31.3209	0.799244
52.6498	0.96502
11.7898	0.40346
20.9045	0.607349
100.896	0.999546
5.38516	0.274411
28.0179	0.746832
9.11043	0.346547
10.198	0.369225
4.12311	0.252202
17	0.52044
5	0.267505
0	0.188297
6	0.28566
7	0.304535
20	0.587608
6	0.28566
9	0.344281
3.16228	0.236113
6.48074	0.294646
4.69042	0.262036
1.41421	0.208703
16.3095	0.504784
6.40312	0.293184
6.08276	0.287195
11.0454	0.387309
3	0.233467
6.08276	0.287195
10.0499	0.366099
7.07107	0.305903
6.16441	0.288715
4.89898	0.265713
8.12404	0.326562
13.3041	0.43693
9.27362	0.349908
11.7047	0.401602
6.7082	0.298955
7.87401	0.321591
13.0767	0.431858
7.48331	0.313904
11.7047	0.401602
6.40312	0.293184
27.6043	0.739671
26.2679	0.715644
5.47723	0.276077
20.0499	0.588706
17.5784	0.533525
29.2746	0.767785
11.5758	0.398794
23.4947	0.661786
4.3589	0.256259
11.4018	0.395012
15.4272	0.48477
5.19615	0.271008
12.2066	0.412595
4.24264	0.254253
12.2066	0.412595
15.2971	0.48182
15.2971	0.48182
10.4881	0.375377
9.05539	0.345416
13.9284	0.450915
12.2066	0.412595
10.4403	0.374361
17.4929	0.531592
6.48074	0.294646
17.72	0.536723
6.32456	0.291709
13	0.430151
14.6969	0.468238
8.30662	0.330216
13.0384	0.431006
6.7082	0.298955
8.66025	0.337353
6.40312	0.293184
6.55744	0.296095
8.66025	0.337353
6.16441	0.288715
10.4881	0.375377
9.27362	0.349908
9.64365	0.357586
14.8997	0.472822
7.48331	0.313904
8.7178	0.338522
10.6771	0.379408
8.77496	0.339685
8.06226	0.32533
9.11043	0.346547
10.8167	0.382395
9.21954	0.348793
7.2111	0.308608
6.16441	0.288715
9.53939	0.355415
18.4932	0.55412
17.1464	0.523756
8.06226	0.32533
10.198	0.369225
5.91608	0.284109
3.74166	0.245729
7.54983	0.315206
17.1464	0.523756
10.247	0.37026
15.6525	0.489878
3.16228	0.236113
7.07107	0.305903
6.48074	0.294646
65.5668	0.988901
18.6815	0.558339
35.5668	0.854076
28.3373	0.752274
35.5668	0.854076
34.2929	0.839068
21.4009	0.61804
17.4929	0.531592
106.892	0.999736
39.8623	0.896301
70.3776	0.992799
86.4176	0.998311
69.5198	0.992221
89.4148	0.998713
22.2261	0.635556
62.2334	0.985038
23.388	0.659616
34.8425	0.845691
16.7929	0.515746
10.6771	0.379408
17.7482	0.537359
6.7082	0.298955
38.6782	0.885879
35.171	0.849542
19	0.565454
9	0.344281
3	0.233467
3	0.233467
7	0.304535
13	0.430151
6	0.28566
10	0.365049
7.87401	0.321591
4.24264	0.254253
4.58258	0.260148
5.74456	0.280953
2.44949	0.224645
9.11043	0.346547
7.14143	0.30726
4	0.250101
107.373	0.999748
97.1648	0.999363
80.895	0.997216
30.2324	0.782923
28.3549	0.752572
39.4968	0.893178
61.3351	0.983788
47.4236	0.944959
8.66025	0.337353
5.09902	0.26927
5.74456	0.280953
11.8743	0.405307
10.0499	0.366099
5.19615	0.271008
7	0.304535
4.12311	0.252202
23.3666	0.65918
31.4643	0.801323
25.0998	0.693588
21.7715	0.625948
22.4054	0.639316
21.7715	0.625948
22.383	0.638849
14.8661	0.472062
4.24264	0.254253
8.3666	0.331422
6.63325	0.297531
5.38516	0.274411
6.63325	0.297531
7.2111	0.308608
5.74456	0.280953
7.2111	0.308608
18.5472	0.555331
11.7047	0.401602
11.3578	0.39406
6.16441	0.288715
17.9722	0.542409
14.2478	0.458103
7.34847	0.311274
7.87401	0.321591
11.3578	0.39406
7.87401	0.321591
23.1733	0.655226
5.09902	0.26927
6.78233	0.300367
12.4097	0.41707
9	0.344281
5.83095	0.28254
9.84886	0.361876
24.6982	0.685787
17.1464	0.523756
23.0868	0.653451
17.0294	0.521106
41.0609	0.905986
62.2013	0.984995
21.4243	0.61854
6.7082	0.298955
12.2066	0.412595
2.82843	0.230692
9.64365	0.357586
15.5563	0.487697
10	0.365049
11.5326	0.397853
5.09902	0.26927
13.1529	0.433557
5.91608	0.284109
13.6015	0.44358
14.0712	0.454127
16.0935	0.499882
5.91608	0.284109
13.9642	0.451721
12.2066	0.412595
8.66025	0.337353
10.3441	0.372318
11.5326	0.397853
8.48528	0.333813
9.89949	0.362938
4.58258	0.260148
9.69536	0.358665
11.225	0.391184
12.8062	0.425846
4.58258	0.260148
4.24264	0.254253
5.47723	0.276077
4.58258	0.260148
5.47723	0.276077
4.58258	0.260148
6.55744	0.296095
6.78233	0.300367
12.083	0.409881
8.48528	0.333813
13.6382	0.444403
16.1555	0.50129
7.48331	0.313904
10.9545	0.385353
3.60555	0.243446
19.4165	0.574718
5.38516	0.274411
12.6886	0.423237
17.9165	0.541153
9.21954	0.348793
8.60233	0.336179
6.32456	0.291709
4.24264	0.254253
4.12311	0.252202
3.31662	0.238649
7.07107	0.305903
8.06226	0.32533
3.74166	0.245729
8.7178	0.338522
9.79796	0.36081
5.47723	0.276077
6.40312	0.293184
10.4403	0.374361
8.60233	0.336179
19.5192	0.576995
21.6795	0.62399
13.6015	0.44358
12.8841	0.427575
4.12311	0.252202
9.48683	0.354323
12.3693	0.41618
6.40312	0.293184
6.16441	0.288715
9	0.344281
7.28011	0.309946
6.16441	0.288715
9.48683	0.354323
9.79796	0.36081
6.7082	0.298955
9.69536	0.358665
10.3441	0.372318
13.1909	0.434403
6.40312	0.293184
14.3527	0.460467
8.30662	0.330216
8.77496	0.339685
12.4097	0.41707
1.41421	0.208703
7.34847	0.311274
17.8045	0.538628
6.16441	0.288715
5.74456	0.280953
3.31662	0.238649
14.1774	0.456518
16.3095	0.504784
27.5136	0.738082
24.1039	0.67405
19.7231	0.581505
12.9615	0.429294
13.1529	0.433557
28.178	0.749571
8.06226	0.32533
13.6015	0.44358
12.1244	0.410788
14.2478	0.458103
7.87401	0.321591
10.0499	0.366099
6.78233	0.300367
12.083	0.409881
36.9459	0.868995
22.2261	0.635556
